ItemCode,Brand,Care,co2,water,land,MainImage
P820.865,66d594f0ff025cb3bad44c98,,0.77,,,P820.865__B_1__6ac6e3396bf2432f9270127f625de050.jpg
P850.321,66d594ffff025cb3bad44ca2,,2.06,,,P850.321__B_1__319d63db24d34f37a3debe0a28400231.jpg
P850.331,66d594ffff025cb3bad44ca2,,3.57,,,P850.331__B_1__d678efc5e08e40938dbf1cea9658c4c6.jpg
P850.381,66d594ffff025cb3bad44ca2,,2.56,,,P850.381__B_1__2980e2f4be8743b0b92059fda0f56274.jpg
P850.430,66d5aed1ff025cb3bad4ea10,,1.93,,,P850.430__B_1__04fcf89399914f9692c9d8f1fa5b58ed.jpg
P850.435,66d5aed1ff025cb3bad4ea10,,1.93,,,P850.435__B_1__65904a3afb484f1bbcb2300f5b29c1ea.jpg
P850.437,66d5aed1ff025cb3bad4ea10,,1.93,,,P850.437__B_1__55aa546c418b4820a45cf1e965d4b280.jpg
P850.438,66d5aed1ff025cb3bad4ea10,,1.93,,,P850.438__B_1__e1de1787d7904c398e617b81034dace4.jpg
P850.441,66d594ffff025cb3bad44ca2,,4.34,,,P850.441__B_1__82932f0151e24798a461ceb312959400.jpg
P850.451,66d594ffff025cb3bad44ca2,,3.84,,,P850.451__B_1__2076123d562d49b593fc7e0c92d7c201.jpg
P850.461,66d594ffff025cb3bad44ca2,,3.81,,,P850.461__B_1__de9d9623ae3c4b628c7f765da742903a.jpg
P850.471,66d594ffff025cb3bad44ca2,,2.76,,,P850.471__B_1__1bcb3c2455584eff8eb501975b62c9ac.jpg
P850.481,66d594ffff025cb3bad44ca2,,3.07,,,P850.481__B_1__178771cd5ee3443186cb0967bedb4867.jpg
P850.491,66d594f0ff025cb3bad44c98,,3.55,,,P850.491__B_1__79e3639e3b354c8d8c5a050fd30c47ee.jpg
P850.495,66d594f0ff025cb3bad44c98,,3.55,,,P850.495__B_1__e29336dee0494a029df985028de32b91.jpg
P850.541,66d5aed1ff025cb3bad4ea10,,2.37,,,P850.541__B_1.jpg
P850.542,66d5aed1ff025cb3bad4ea10,,2.37,,,P850.542__B_1__edc0236b6a2b4beb9f6c38fa7da4836f.jpg
P850.545,66d5aed1ff025cb3bad4ea10,,2.37,,,P850.545__B_1__fd03f9a1574d440aa35dd3eb2178d91c.jpg
P850.552,66d5aed1ff025cb3bad4ea10,,3.53,,,P850.552__B_1__978ee1b8797b4b41892deed02e6046ae.jpg
P850.555,66d5aed1ff025cb3bad4ea10,,3.53,,,P850.555__B_1__ca4d6083c7db480ebf2a70c6ab85217c.jpg
P850.559,66d5aed1ff025cb3bad4ea10,,3.53,0,0,
P850.563,66d5aed1ff025cb3bad4ea10,,2.38,0,0,
P850.564,66d5aed1ff025cb3bad4ea10,,2.38,0,0,
P850.565,66d5aed1ff025cb3bad4ea10,,2.38,0,0,
P850.571,66d5aed1ff025cb3bad4ea10,,1.21,,,P850.571__B_1__31b0327915824f5f92c3879528b16d6f.jpg
P850.572,66d5aed1ff025cb3bad4ea10,,1.21,,,P850.572__B_1__4c0786a6132d420f9082a9f1b9ab4617.jpg
P850.573,66d5aed1ff025cb3bad4ea10,,1.21,,,P850.573__B_1__66a09a6e141d4676b7b7b30c31de5a46.jpg
P850.574,66d5aed1ff025cb3bad4ea10,,1.21,0,0,
P850.575,66d5aed1ff025cb3bad4ea10,,1.21,,,P850.575__B_1__f652c627119d4dd3ba0b921bf7b688eb.jpg
P850.577,66d5aed1ff025cb3bad4ea10,,1.21,,,P850.577__B_1__3c4e08a813b645659c197c2b24e3b29d.jpg
P850.580,66d5aed1ff025cb3bad4ea10,,2.26,,,P850.580__B_1__92369845ff2d417db7640f77b889b314.jpg
P850.581,66d5aed1ff025cb3bad4ea10,,2.26,,,P850.581__B_1__ee25784be1234c0288be52d58f3fd7a0.jpg
P850.582,66d5aed1ff025cb3bad4ea10,,2.26,,,P850.582__B_1__99be5be15a794891a9fb5266eec02006.jpg
P850.583,66d5aed1ff025cb3bad4ea10,,2.26,,,P850.583__B_1__5e21ef61d686496f9fc656efe29febac.jpg
P850.584,66d5aed1ff025cb3bad4ea10,,2.26,0,0,
P850.585,66d5aed1ff025cb3bad4ea10,,2.26,,,P850.585__B_1__825b5d33e5464f63970b735d58c64ea0.jpg
P850.587,66d5aed1ff025cb3bad4ea10,,2.26,,,P850.587__B_1__a365ae02d38744faadff64bdbf9c23f0.jpg
P850.591,66d5aed1ff025cb3bad4ea10,,3.22,,,P850.591__B_1__60331cf5b48247cd8682f206b5c4bff0.jpg
P850.592,66d5aed1ff025cb3bad4ea10,,3.22,,,P850.592__B_1__99bf8f4e375d477c9b92687e956e8183.jpg
P850.593,66d5aed1ff025cb3bad4ea10,,3.22,,,P850.593__B_1__c8e36aa9c55e44ca852fb7ac38e1443c.jpg
P850.594,66d5aed1ff025cb3bad4ea10,,3.22,,,P850.594__B_1__3822ecaca7604479b4baf1684b325fb9.jpg
P850.595,66d5aed1ff025cb3bad4ea10,,3.22,,,P850.595__B_1__8bc313fdc82247dc91d48ee8a9fbc644.jpg
P850.601,66d5aed1ff025cb3bad4ea10,,3.04,,,P850.601__B_1__92a94bc34ba14c24b262d41b0ed5acb5.jpg
P850.602,66d5aed1ff025cb3bad4ea10,,3.04,,,P850.602__B_1__a1617d810157478a8d6acdf3f67006c4.jpg
P850.603,66d5aed1ff025cb3bad4ea10,,3.04,,,P850.603__B_1__c66dcbadcd9e49ba912d22fae75bd5b9.jpg
P850.604,66d5aed1ff025cb3bad4ea10,,3.04,,,P850.604__B_1__59998bbd13144232b505804c6135efc8.jpg
P850.605,66d5aed1ff025cb3bad4ea10,,3.04,,,P850.605__B_1__b881d37c76ec4906b7d23c3e036312ba.jpg
P850.611,66d5aed1ff025cb3bad4ea10,,1.6,,,P850.611__B_1__e3787956664444f283f66fa100ee207a.jpg
P850.612,66d5aed1ff025cb3bad4ea10,,1.6,,,P850.612__B_1__f4da54d2fe6f461da97b78750b3a7da5.jpg
P850.613,66d5aed1ff025cb3bad4ea10,,1.6,,,P850.613__B_1__2b49ea0ae17d46af94b44e708a0f03ea.jpg
P850.614,66d5aed1ff025cb3bad4ea10,,1.6,,,P850.614__B_1__855ae035b16d44688df02744a71b0b54.jpg
P850.615,66d5aed1ff025cb3bad4ea10,,1.6,,,P850.615__B_1__a1f4a461168649be926eb210624c488c.jpg
P850.617,66d5aed1ff025cb3bad4ea10,,1.6,,,P850.617__B_1__a48af56bb3eb4cdeaf5eb03d0313ecf1.jpg
P850.621,66d5aed1ff025cb3bad4ea10,,1.85,,,P850.621__B_1__ef135e9cb0294345803064569cd3b0bb.jpg
P850.622,66d5aed1ff025cb3bad4ea10,,1.85,,,P850.622__B_1__c81b4c25e6f942eaa96ba933a193002a.jpg
P850.623,66d5aed1ff025cb3bad4ea10,,1.85,,,P850.623__B_1__ea0abb5384d54a5587e12f6633e2b908.jpg
P850.624,66d5aed1ff025cb3bad4ea10,,1.85,0,0,
P850.625,66d5aed1ff025cb3bad4ea10,,1.85,,,P850.625__B_1__5ff775636c3746d5aadd71633173fb32.jpg
P850.627,66d5aed1ff025cb3bad4ea10,,1.85,0,0,
P850.632,66d5aed1ff025cb3bad4ea10,,2.97,,,P850.632__B_1__6585ea68a73e45928623058a05e175d5.jpg
P850.634,66d5aed1ff025cb3bad4ea10,,2.97,,,P850.634__B_1__bb7c0f69011e4e0282abbaebb296a73e.jpg
P850.635,66d5aed1ff025cb3bad4ea10,,2.97,0,0,
P850.640,66d5aed1ff025cb3bad4ea10,,2.97,,,P850.640__B_1__79fcc8a3bcfc4ff3b7ba5905f323e7dd.jpg
P850.641,66d5aed1ff025cb3bad4ea10,,2.97,,,P850.641__B_1__34e212f0d752446990f2764fe1bb8d25.jpg
P850.642,66d5aed1ff025cb3bad4ea10,,2.97,,,P850.642__B_1__725faa1c4f414f458964ad40e1627dd9.jpg
P850.643,66d5aed1ff025cb3bad4ea10,,2.97,,,P850.643__B_1__2e578614667b411b863dca464026a45a.jpg
P850.644,66d5aed1ff025cb3bad4ea10,,2.97,,,P850.644__B_1__362b4fe772cb4aa4a213f3702cfc719f.jpg
P850.645,66d5aed1ff025cb3bad4ea10,,2.97,,,P850.645__B_1__8e00cf152cdf4bdc9acd500e6678d680.jpg
P850.647,66d5aed1ff025cb3bad4ea10,,2.97,0,0,
P850.651,66d5aed1ff025cb3bad4ea10,,1.64,,,P850.651__B_1__73b0a419898e4a39a597eb3e0a6d1475.jpg
P850.652,66d5aed1ff025cb3bad4ea10,,1.64,,,P850.652__B_1__5f4719fc23b948efa0d6e131219739a0.jpg
P850.653,66d5aed1ff025cb3bad4ea10,,1.64,,,P850.653__B_1__77ab7e0414e94d5580750e22e281fb26.jpg
P850.654,66d5aed1ff025cb3bad4ea10,,1.64,,,P850.654__B_1__4853fe6eaa1f4387a34c6e2a01950824.jpg
P850.655,66d5aed1ff025cb3bad4ea10,,1.64,,,P850.655__B_1__89f6cc3f3afe4266a6659175c427e67b.jpg
P850.657,66d5aed1ff025cb3bad4ea10,,1.64,,,P850.657__B_1__374dceab71214a2a8344314a10083cc5.jpg
P850.661,66d5aed1ff025cb3bad4ea10,,2.02,,,P850.661__B_1__da1988b6a4984f70828cc8af2d4f1a63.jpg
P850.662,66d5aed1ff025cb3bad4ea10,,2.02,0,0,
P850.663,66d5aed1ff025cb3bad4ea10,,2.02,,,P850.663__B_1__de8178fb26f940dabdb1ea0d9adb87e7.jpg
P850.664,66d5aed1ff025cb3bad4ea10,,2.02,0,0,
P850.665,66d5aed1ff025cb3bad4ea10,,2.02,,,P850.665__B_1__3ca9398ca5b2412fa181a244b7fc6239.jpg
P850.667,66d5aed1ff025cb3bad4ea10,,2.02,,,P850.667__B_1__d10a07f78a764b3d9abf50a41f98ca5c.jpg
P850.672,66d5aed1ff025cb3bad4ea10,,4.48,,,P850.672__B_1__c0a8b023f4f042d9af029ac66ebf8af6.jpg
P850.674,66d5aed1ff025cb3bad4ea10,,4.48,0,0,
P850.675,66d5aed1ff025cb3bad4ea10,,4.48,,,P850.675__B_1__093250cfd8064cfc861d49a9ce344e70.jpg
P850.679,66d5aed1ff025cb3bad4ea10,,4.48,0,0,
P850.682,66d5aed1ff025cb3bad4ea10,,4,,,P850.682__B_1__d842cfb670e24a6aa4e1dc06df1f3fdd.jpg
P850.684,66d5aed1ff025cb3bad4ea10,,4,,,P850.684__B_1__613ddbd5e857422bbdbe628b4d0880a0.jpg
P850.685,66d5aed1ff025cb3bad4ea10,,4,,,P850.685__B_1__ff773504a78a444fa2542712e503c54d.jpg
P850.691,66d5aed1ff025cb3bad4ea10,,2.9,,,P850.691__B_1__5355d773076b4bd99f46af950379bd85.jpg
P850.692,66d5aed1ff025cb3bad4ea10,,2.9,,,P850.692__B_1__195bbd6474094826aac0892dfe0cd255.jpg
P850.693,66d5aed1ff025cb3bad4ea10,,2.9,,,P850.693__B_1__b139103380744238b0ad625aaff76092.jpg
P850.694,66d5aed1ff025cb3bad4ea10,,2.9,,,P850.694__B_1__7281224348524034819c93aa4c5f11ed.jpg
P850.695,66d5aed1ff025cb3bad4ea10,,2.9,,,P850.695__B_1__2c3e479b5a754467929272f04b72b494.jpg
P850.697,66d5aed1ff025cb3bad4ea10,,2.9,,,P850.697__B_1__a0ae1bc55c7a4b2f8ad4ea741d58fdad.jpg
P850.7001,66d5aed1ff025cb3bad4ea10,,1.82,,,P850.7001__B_1__b7a83d30c8964b5281bc2990178b3919.jpg
P850.7019,66d5aed1ff025cb3bad4ea10,,1.82,,,P850.7019__B_1__911b4c9efde44721ac9fb116b4c358c1.jpg
P850.7025,66d5aed1ff025cb3bad4ea10,,1.82,,,P850.7025__B_1__8c2e76c1b76b42fab0039d90142510cc.jpg
P850.7101,66d5aed1ff025cb3bad4ea10,,2,,,P850.7101__B_1__807fcee7bcc94c26a8b7ed0b2fbb1687.jpg
P850.7119,66d5aed1ff025cb3bad4ea10,,2,,,P850.7119__B_1__9a1dd61b1a05429bbd556b43cf9afad9.jpg
P850.7125,66d5aed1ff025cb3bad4ea10,,2,,,P850.7125__B_1__c70c48334436416da9758d105d2c7059.jpg
P850.7201,66d5aed1ff025cb3bad4ea10,,,,,
P850.7225,66d5aed1ff025cb3bad4ea10,,,,,
P850.7301,66d594ffff025cb3bad44ca2,,,,,
P915.0101,66d5aed1ff025cb3bad4ea10,,0.65,,,P915.0101__B_1__09ed690acf2e44da8a39a5f0cc9b03dd.jpg
P915.0102,66d5aed1ff025cb3bad4ea10,,0.65,,,P915.0102__B_1__18ab266082134d73b10b6d3a20d15cb7.jpg
P915.0125,66d5aed1ff025cb3bad4ea10,,0.65,,,P915.0125__B_1__155b320fe522489e93f49707c591aedc.jpg
T1700.001,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",17.14,0.97,0.34,T1700.001__B_1__1bfa600166b54b6ba5ffeee9df7909dc.jpg
T1700.002,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",17.14,0.97,0.34,T1700.002__B_1__69bc9500f0dc4578832f5e08b7494482.jpg
T1700.020,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",17.2,0.82,0.34,T1700.020__B_1__9ae8885842e245a494d8e9be99e8102e.jpg
T1700.025,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",17.14,0.97,0.34,T1700.025__B_1__120e0f48a1784571b30c10b19af896a7.jpg
T1700.028,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",17.2,0.82,0.34,T1700.028__B_1__ce932d3a7d7347a881144730f76f5771.jpg
T1702.001,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",8.25,0.27,0.2,T1702.001__B_1__edd2d6835ecb43cfa9411faf6d3c0a35.jpg
T1702.002,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",8.24,0.26,0.19,T1702.002__B_1__22ea572d406b4edb9b149e1792a448e2.jpg
T1702.020,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",8.21,0.24,0.19,T1702.020__B_1__dff03cd3623a45319597b725dcae3ae8.jpg
T1702.023,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",8.41,0.26,0.19,T1702.023__B_1__a4ef31c6006d4b23b5a579c4ffde4d48.jpg
T1702.028,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",,,,
T1702.030,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",8.18,0.19,0.17,T1702.030__B_1__b9bcb2b89de1405780a55b7cc1e233fe.jpg
T1702.035,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",8.18,0.19,0.17,T1702.035__B_1__a5ce004ea02d4071b6c9e554056afedd.jpg
T4100.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.23,1.06,0.99,T4100.001__B_1__083cc31fe5d943059e9f3cba40d608a0.jpg
T4100.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.23,1.06,0.99,T4100.002__B_1__60036a2e53d74593ac49cc4c09eae61d.jpg
T4100.004,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.92,0.72,0.98,T4100.004__B_1__e7a33c5b362042d5b3a8ddb882b7278d.jpg
T4100.006,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.1,0.83,1.06,
T4100.008,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.23,1.06,0.99,T4100.008__B_1__5f1f37a9a71d4c61b43b6d7f8904e60c.jpg
T4100.018,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.85,0.71,0.98,T4100.018__B_1__2d2345e0d78b4d0c9d5e82ed6899dbb4.jpg
T4100.022,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.11,0.92,1.06,T4100.022__B_1__0a783e276b7147b8921674a805377095.jpg
T4100.023,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.24,1.06,0.99,T4100.023__B_1__16a8d771006740d5940b2df96dc64803.jpg
T4100.025,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.19,0.82,1.06,
T4100.029,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.08,0.67,1.06,
T4100.032,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.85,0.71,0.98,T4100.032__B_1__d148f1888e214378b89a16b9d34545b3.jpg
T4100.036,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.19,0.82,1.06,T4100.036__B_1__67d3d80b49e74e77ab84c32cafd18acb.jpg
T4100.037,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.11,0.92,1.06,T4100.037__B_1__a4cd95abab1148bc91d95afe69499512.jpg
T4100.038,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.14,0.97,1.06,T4100.038__B_1__c61542f3613c4f61a0ba3ff81d80838f.jpg
T4100.039,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.19,0.82,1.06,T4100.039__B_1__9f70008e63844f0bb3df282d1fac1239.jpg
T4100.040,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.1,0.83,1.06,
T4200.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.69,1.12,0.82,
T4200.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.69,1.12,0.82,
T4200.004,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.66,0.98,0.82,
T4200.005,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.7,1.02,0.82,
T4200.007,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.75,0.97,0.82,
T4200.009,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.75,0.97,0.82,
T4200.011,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.7,1.02,0.82,
T4200.013,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.96,0.69,0.81,
T4200.019,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.75,0.97,0.82,
T4200.022,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.7,1.02,0.82,
T4200.025,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.75,0.97,0.82,
T4200.029,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.69,1.12,0.82,
T4200.037,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.66,0.98,0.82,
T4200.039,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.66,0.98,0.82,
T4200.044,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.75,0.97,0.82,
T4700.001,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",16.01,0.83,0.3,T4700.001__B_1__6276b569919144d68388064cc9eae7b9.jpg
T4700.002,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",16.01,0.83,0.3,T4700.002__B_1__7bcb3ef6aa90445bb82d9e72bad08541.jpg
T4700.020,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",16.07,0.68,0.3,T4700.020__B_1__33e36bf2ea6f41a791a3a073ede63b1e.jpg
T4700.025,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",16.01,0.83,0.3,T4700.025__B_1__6e7ed82d4a114a6b94a7de48bd45fa6e.jpg
T4700.028,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",16.07,0.68,0.3,T4700.028__B_1__b51225c8583f409fa0479d15d47abe39.jpg
T4702.001,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",7.29,0.26,0.17,T4702.001__B_1__ab8a08b8e1a54a3b9ab49721ea422404.jpg
T4702.002,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",7.28,0.25,0.16,T4702.002__B_1__4293b465c4e64b7c86d66924010683f3.jpg
T4702.020,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",8.35,0.23,0.17,T4702.020__B_1__a6862b52bae846bf9221f5e6b2bc837d.jpg
T4702.023,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",7.26,0.22,0.16,T4702.023__B_1__c050fbc53f6f4f609bbca01d82ff5282.jpg
T4702.030,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",7.23,0.17,0.15,T4702.030__B_1__cff3e8cd5eec4bc4bce5fcbb74bcbf1c.jpg
T4702.035,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",8.27,0.33,0.17,
T4702.035,66d59341ff025cb3bad3ac60,"Gentle washing 30° degrees, no tumble dry, no ironing",8.27,0.33,0.17,T4702.035__B_1__588db6c13f5b420c83aa6866110ec7c5.jpg
T6100.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.17,1.04,0.96,T6100.001.1112__B_1__c6f6c5ee95904761b819329eedec8cbe.jpg
T6100.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.17,1.04,0.96,T6100.002.1112__B_1__32a0e54ab6f2491dad9247518578d36d.jpg
T6100.004,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.87,0.7,0.96,T6100.004.1112__B_1__2a3dd070a8ea41dfbd4111e4ff5f5175.jpg
T6100.018,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.81,0.69,0.96,T6100.018.1112__B_1__6e3eceb4082e4cd892b0333b2e715e7a.jpg
T6100.021,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.23,0.89,0.96,T6100.021.1112__B_1__9c703216fd784656ac12498ae8a2bdfc.jpg
T6100.022,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.18,1.04,0.96,T6100.022.1112__B_1__5f67d28af3fb4fcf938cd31344ab3f1c.jpg
T6100.023,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.18,1.04,0.96,T6100.023.1112__B_1__20ded9f9e25d4278af82a89f38a36104.jpg
T6100.025,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.57,0.68,0.82,
T6100.029,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",3.17,1.04,0.96,T6100.029.1112__B_1__e9c042c5585741a09ba989c53c151ced.jpg
T6100.032,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.81,0.69,0.96,T6100.032.1112__B_1__83a0343357274203ac62df4be19fb261.jpg
T6100.036,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.57,0.68,0.82,T6100.036.1112__B_1__423d9e5dd3e54442bb2157212dcda5ab.jpg
T6100.037,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.49,0.78,0.82,T6100.037.1112__B_1__dfcaec80f9a643e58ef95403fee87925.jpg
T6100.038,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.52,0.83,0.82,T6100.038.1112__B_1__9837b006c3aa440ba7e6389fe5c02093.jpg
T6100.039,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.57,0.68,0.82,T6100.039.1112__B_1__e35f85b988604b66824bf2b8de4871a1.jpg
T6100.044,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",2.57,0.68,0.82,
T6404.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.76,1.74,2,
T6404.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.76,1.74,2,
T6404.022,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.77,1.64,2,
T6404.029,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.76,1.74,2,
T6404.032,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",4.96,1.3,2,
T6404.036,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.73,1.6,2,
T6404.037,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.73,1.6,2,
T6404.039,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.73,1.6,2,
T6404.040,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.73,1.6,2,
T9100.001,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.27,1.11,0.7,T9100.001__B_1__473d7396372448b29b6ef2a504d78b94.jpg
T9100.002,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.27,1.11,0.7,T9100.002__B_1__584e9dda426c4c7882a523024614160f.jpg
T9100.004,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",4.41,0.68,0.67,T9100.004__B_1__11e3767de88244f1811e6f27c735715b.jpg
T9100.007,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.33,0.96,0.7,T9100.007__B_1__52e4eccb98bd4a829277dbd5b5184d8c.jpg
T9100.008,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.27,1.11,0.7,T9100.008__B_1__ba943ae671f5446aaf56ea9366ebffd4.jpg
T9100.009,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.33,0.96,0.7,
T9100.010,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.28,1.11,0.7,T9100.010__B_1__cc0531460de848d884497b706adb88c2.jpg
T9100.011,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.28,1.11,0.7,
T9100.012,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.33,0.96,0.7,T9100.012__B_1__9c5593aac5a7435499c7a78799b05dda.jpg
T9100.019,66d59341ff025cb3bad3ac60,"Gentle washing 40° degrees, no tumble dry, ironing 110°",5.33,0.96,0.7,T9100.019__B_1__048b506ee626434abd8b85e53d96119d.jpg
